PhraseId	SentenceId	Phrase	Sentiment
30503	1417	little revision works	3
30504	1417	revision works	2
30505	1417	revision	2
30507	1417	wonders enhancing cultural economic subtext bringing richer meaning story 's morals	4
30508	1417	wonders	2
30509	1417	enhancing cultural economic subtext bringing richer meaning story 's morals	3
30510	1417	enhancing	3
30511	1417	cultural economic subtext bringing richer meaning story 's morals	3
30514	1417	cultural economic subtext	3
30515	1417	cultural economic	2
30516	1417	economic	2
30517	1417	subtext	2
30518	1417	bringing richer meaning story 's morals	3
30519	1417	bringing richer meaning	2
30520	1417	richer meaning	2
30522	1417	story 's morals	2
30523	1417	morals	2
30525	1418	diesel n't actor save	1
30527	1418	n't actor save	2
30529	1418	actor save	2
30531	1418	save	2
30533	1419	wendigo wants monster movie art-house crowd falls trap pretention almost every time	1
30536	1419	wendigo wants monster movie art-house crowd	1
30537	1419	wendigo	2
30538	1419	wants monster movie art-house crowd	2
30541	1419	monster movie art-house crowd	2
30543	1419	monster movie	2
30546	1419	art-house crowd	2
30547	1419	art-house	2
30549	1419	falls trap pretention almost every time	1
30550	1419	falls trap pretention	1
30552	1419	trap pretention	2
30554	1419	trap	2
30556	1419	pretention	1
30557	1419	almost every time	2
30558	1419	every time	2
30559	1420	nothing short wonderful ten-year-old female protagonist steadfast refusal set dualistic battle good evil	4
30561	1420	short wonderful ten-year-old female protagonist steadfast refusal set dualistic battle good evil	4
30562	1420	short wonderful	2
30563	1420	wonderful	2
30565	1420	ten-year-old female protagonist steadfast refusal set dualistic battle good evil	2
30568	1420	ten-year-old female protagonist	2
30569	1420	ten-year-old	2
30570	1420	female protagonist	2
30572	1420	steadfast refusal set dualistic battle good evil	2
30573	1420	steadfast	3
30574	1420	refusal set dualistic battle good evil	2
30575	1420	refusal	1
30577	1420	set dualistic battle good evil	2
30578	1420	set	3
30579	1420	dualistic battle good evil	3
30581	1420	dualistic battle	2
30582	1420	dualistic	2
30584	1420	good evil	2
30585	1420	good	3
30586	1421	drumline mere suggestion albeit visually compelling one fully realized story	3
30590	1421	mere suggestion albeit visually compelling one fully realized story	2
30591	1421	mere suggestion albeit visually compelling one	2
30593	1421	mere suggestion	2
30594	1421	suggestion	2
30597	1421	albeit visually compelling one	3
30598	1421	albeit	2
30600	1421	visually compelling one	3
30601	1421	visually compelling	4
30604	1421	fully realized story	3
30605	1421	realized story	2
30606	1422	lesser talents high crimes would entertaining forgettable	2
30608	1422	lesser talents	1
30610	1422	high crimes would entertaining forgettable	2
30612	1422	would entertaining forgettable	2
30614	1422	entertaining forgettable	3
30616	1422	forgettable	0
30618	1423	history fascinating action dazzling	4
30620	1423	history fascinating	3
30621	1423	fascinating	4
30622	1423	action dazzling	4
30623	1423	dazzling	4
30626	1424	could n't help feel wasted potential slapstick comedy	1
30628	1424	could n't help	2
30629	1424	feel wasted potential slapstick comedy	1
30630	1424	wasted potential slapstick comedy	0
30632	1424	wasted potential	1
30633	1424	wasted	1
30636	1424	slapstick comedy	2
30637	1425	road perdition love strangeness excellence	3
30642	1425	road perdition	2
30644	1425	perdition	3
30646	1425	love strangeness excellence	1
30648	1425	love	2
30650	1425	strangeness excellence	2
30652	1425	excellence	4
30654	1426	demeo without talent needs better material	3
30656	1426	demeo without talent	3
30657	1426	demeo	2
30659	1426	without talent	2
30662	1426	needs better material	1
30663	1426	better material	2
30664	1427	puportedly based true events convolution language suggests 's impossible claim based true story straight face	1
30665	1427	puportedly	2
30666	1427	based true events convolution language suggests 's impossible claim based true story straight face	1
30668	1427	based true events convolution language suggests	2
30670	1427	based true events	2
30671	1427	convolution language suggests	1
30672	1427	convolution language	2
30674	1427	convolution	2
30676	1427	language	2
30679	1427	suggests	2
30681	1427	's impossible claim based true story straight face	1
30682	1427	impossible claim based true story straight face	1
30684	1427	impossible claim based true story	1
30686	1427	claim based true story	2
30691	1427	based true story	2
30693	1427	true story	2
30696	1427	straight face	2
30698	1428	gripping handsome execution -lrb- -rrb- n't much k-19 's unique memorable	2
30699	1428	gripping handsome execution	3
30700	1428	handsome execution	3
30702	1428	-lrb- -rrb- n't much k-19 's unique memorable	0
30703	1428	-lrb- -rrb- n't much k-19	1
30705	1428	n't much k-19	1
30706	1428	much k-19	2
30708	1428	k-19	2
30711	1428	's unique memorable	3
30712	1428	unique memorable	4
30713	1428	unique	2
30715	1429	liked original short story movie even hour twenty-some minutes 's long goes nowhere	0
30717	1429	liked original short story movie even hour twenty-some minutes 's long	2
30720	1429	liked original short story movie even hour twenty-some minutes	2
30722	1429	liked original short story movie	2
30723	1429	original short story movie	2
30725	1429	original short story	2
30726	1429	movie	2
30727	1429	even hour twenty-some minutes	2
30729	1429	hour twenty-some minutes	2
30730	1429	twenty-some minutes	2
30731	1429	twenty-some	2
30733	1429	's long	1
30734	1429	goes nowhere	1
30736	1430	artsploitation movie much exploitation little art	1
30738	1430	artsploitation movie	2
30739	1430	artsploitation	2
30741	1430	much exploitation little art	1
30742	1430	much exploitation little	1
30745	1430	much exploitation	2
30746	1430	little	1
30749	1431	sour little movie core exploration emptiness underlay relentless gaiety 's film 's ending	0
30751	1431	sour little movie core exploration emptiness underlay relentless gaiety 's	2
30754	1431	sour little movie core exploration emptiness underlay relentless gaiety	0
30756	1431	sour little movie	1
30757	1431	sour	1
30758	1431	little movie	2
30760	1431	core exploration emptiness underlay relentless gaiety	2
30762	1431	core	3
30763	1431	exploration emptiness underlay relentless gaiety	2
30764	1431	exploration emptiness	2
30766	1431	exploration	2
30768	1431	emptiness	2
30770	1431	underlay relentless gaiety	2
30771	1431	underlay	2
30773	1431	relentless gaiety	2
30774	1431	relentless	2
30775	1431	gaiety	2
30779	1431	film 's ending	2
30788	1432	check brain secret agent decoder ring door n't want think much 's going	1
30789	1432	check brain secret agent decoder ring door	2
30790	1432	brain secret agent decoder ring door	1
30792	1432	brain	2
30793	1432	secret agent decoder ring door	2
30795	1432	secret agent decoder ring	2
30796	1432	agent decoder ring	2
30797	1432	decoder ring	2
30798	1432	decoder	2
30799	1432	ring	2
30802	1432	door	2
30805	1432	n't want think much 's going	1
30806	1432	want think much 's going	1
30808	1432	think much 's going	2
30810	1432	much 's going	2
30813	1432	's going	2
30815	1433	talkiness n't necessarily bad dialogue frequently misses mark	0
30818	1433	talkiness n't necessarily bad	3
30819	1433	talkiness	1
30820	1433	n't necessarily bad	2
30821	1433	necessarily bad	2
30822	1433	dialogue frequently misses mark	1
30823	1433	frequently misses mark	1
30824	1433	frequently	2
30825	1433	misses mark	1
30826	1434	pianist film roman polanski may born make	3
30829	1434	film roman polanski may born make	2
30830	1434	roman polanski may born make	4
30831	1434	may born make	3
30834	1434	born make	3
30835	1434	make	2
30840	1435	's funny human really pretty damned wonderful	2
30841	1435	funny human really pretty damned wonderful	4
30842	1435	funny human really	4
30844	1435	funny human	3
30845	1435	pretty damned wonderful	3
30846	1435	damned wonderful	4
30848	1436	first tunisian film ever seen 's also probably good-hearted yet sensual entertainment 'm likely see year	4
30851	1436	first tunisian film ever seen	2
30853	1436	first tunisian film	2
30854	1436	tunisian film	2
30855	1436	film	2
30856	1436	ever seen	2
30857	1436	ever	2
30859	1436	's also probably good-hearted yet sensual entertainment 'm likely see year	4
30860	1436	probably good-hearted yet sensual entertainment 'm likely see year	4
30861	1436	probably good-hearted yet sensual entertainment	4
30863	1436	good-hearted yet sensual entertainment	4
30864	1436	good-hearted yet sensual	3
30865	1436	good-hearted yet	4
30866	1436	good-hearted	3
30868	1436	'm likely see year	2
30869	1436	likely see year	3
30871	1436	see year	2
30872	1436	year	2
30876	1437	shots children smiling camera typical documentary footage hurts overall impact film	1
30877	1437	shots	2
30879	1437	children smiling camera typical documentary footage hurts overall impact film	1
30880	1437	smiling camera typical documentary footage hurts overall impact film	1
30881	1437	smiling camera	3
30882	1437	camera	2
30884	1437	typical documentary footage hurts overall impact film	1
30885	1437	typical documentary footage	2
30886	1437	documentary footage	2
30887	1437	footage	2
30889	1437	hurts overall impact film	1
30890	1437	hurts	1
30891	1437	overall impact film	2
30892	1437	overall impact	2
30893	1438	like pack dynamite sticks built controversy	1
30894	1438	like pack dynamite sticks	2
30895	1438	pack dynamite sticks	2
30897	1438	pack	2
30899	1438	dynamite sticks	2
30900	1438	dynamite	2
30901	1438	sticks	2
30904	1438	built controversy	3
30905	1438	built	2
30906	1438	controversy	3
30908	1439	alas another breathless movie	1
30910	1439	alas	2
30912	1439	another breathless movie	3
30913	1439	breathless movie	3
30914	1439	breathless	3
30917	1440	-lrb- reaches -rrb- wholly believable heart-wrenching depths despair	3
30918	1440	-lrb- reaches -rrb-	2
30919	1440	reaches -rrb-	2
30920	1440	reaches	1
30921	1440	wholly believable heart-wrenching depths despair	3
30922	1440	wholly believable heart-wrenching depths	3
30923	1440	wholly believable heart-wrenching	3
30924	1440	wholly	3
30925	1440	believable heart-wrenching	3
30926	1440	believable	3
30927	1440	heart-wrenching	2
30928	1440	despair	1
30929	1441	n't well skip another review	2
30930	1441	n't well	2
30933	1441	n't	2
30936	1441	skip another review	1
30938	1441	another review	2
30940	1442	opinion analyze funny entertaining analyze respectable sequel	2
30943	1442	opinion analyze funny entertaining analyze	1
30945	1442	opinion analyze	2
30948	1442	opinion	2
30950	1442	funny entertaining analyze	1
30953	1442	funny entertaining	3
30954	1442	funny	3
30956	1442	analyze	2
30960	1442	respectable sequel	3
30961	1443	generic bloodbath often becomes laughably unbearable n't merely offensive	0
30962	1443	generic bloodbath often becomes	1
30964	1443	generic bloodbath	2
30965	1443	bloodbath	1
30967	1443	often becomes	2
30968	1443	laughably unbearable n't merely offensive	1
30969	1443	laughably	1
30971	1443	unbearable n't merely offensive	0
30972	1443	unbearable	0
30975	1443	n't merely offensive	1
30976	1443	merely offensive	1
30978	1444	classified one alternate reality ' movies except would worked much better dealing one reality	1
30980	1444	classified one alternate reality ' movies	2
30983	1444	classified one alternate reality '	3
30985	1444	one alternate reality '	1
30989	1444	alternate reality '	2
30990	1444	alternate	2
30991	1444	reality '	2
30992	1444	except would worked much better dealing one reality	2
30993	1444	except	2
30995	1444	would worked much better dealing one reality	2
30997	1444	worked much better dealing one reality	1
30998	1444	worked much better	2
30999	1444	much better	2
31000	1444	dealing one reality	2
31003	1444	one reality	2
31005	1445	wretchedly unfunny wannabe comedy inane awful - doubt 's worst movie 've seen summer	0
31006	1445	wretchedly unfunny wannabe comedy inane awful -	0
31007	1445	wretchedly unfunny wannabe comedy inane awful	0
31009	1445	wretchedly unfunny wannabe comedy	0
31010	1445	wretchedly unfunny wannabe	0
31011	1445	wretchedly	1
31012	1445	unfunny wannabe	0
31014	1445	inane awful	0
31016	1445	inane	1
31017	1445	awful	2
31018	1445	doubt 's worst movie 've seen summer	0
31021	1445	's worst movie 've seen summer	0
31022	1445	worst movie 've seen summer	1
31024	1445	worst movie	0
31026	1445	've seen summer	2
31027	1445	seen summer	3
31028	1446	entirely suspenseful extremely well-paced ultimately dare say entertaining	4
31030	1446	entirely suspenseful extremely well-paced ultimately	4
31031	1446	entirely suspenseful extremely	4
31033	1446	entirely suspenseful	3
31034	1446	well-paced ultimately	3
31036	1446	well-paced	3
31038	1446	dare say entertaining	3
31040	1446	say entertaining	2
31042	1447	red dragon entertaining	3
31045	1447	entertaining	3
31046	1448	quitting offers piercing domestic drama spikes sly humor	3
31047	1448	quitting	2
31049	1448	offers piercing domestic drama spikes sly humor	3
31050	1448	piercing domestic drama spikes sly humor	2
31051	1448	piercing domestic drama	3
31052	1448	piercing	3
31053	1448	domestic drama	2
31055	1448	spikes sly humor	3
31056	1448	spikes	2
31058	1448	sly humor	3
31061	1449	winds moving many directions searches -lrb- vainly think -rrb- something fresh say	1
31062	1449	moving many directions searches -lrb- vainly think -rrb- something fresh say	3
31063	1449	moving many directions	2
31065	1449	many directions	2
31068	1449	searches -lrb- vainly think -rrb- something fresh say	3
31069	1449	searches -lrb- vainly think -rrb-	2
31070	1449	searches	2
31071	1449	-lrb- vainly think -rrb-	1
31072	1449	vainly think -rrb-	2
31073	1449	vainly think	1
31074	1449	vainly	1
31076	1449	think	2
31078	1449	something fresh say	3
31079	1449	fresh say	2
31081	1450	improvement feeble examples big-screen poke-mania preceded	3
